age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category
18,1,10.83,5.44,0.78,4.81,5.18,57,155,13.28,High,Yes,Moderate,1,2.4499999999999997,2.8200000000000003,5.2631578947368425,2.4499999999999993,78.76883116883117,High
29,0,11.55,3.49,1.76,3.87,4.97,205,64,12.93,High,No,Severe,1,1.379999999999999,3.0300000000000002,17.748917748917748,1.379999999999999,72.0751948051948,High
23,1,6.69,4.15,3.4,3.24,6.36,193,107,7.99,Medium,Yes,Moderate,1,1.2999999999999998,1.6399999999999997,28.849028400597906,1.2999999999999998,52.01233766233766,Moderate
18,0,11.31,1.18,2.2,2.44,7.58,154,154,11.93,High,No,Severe,1,0.6199999999999992,0.41999999999999993,13.61626878868258,0.6199999999999992,43.78757575757575,Moderate
27,2,10.37,5.68,3.0,4.61,6.02,48,18,11.67,Low,Yes,Moderate,1,1.3000000000000007,1.9800000000000004,4.628736740597879,1.3000000000000007,74.22085137085136,High
35,2,11.01,5.03,1.95,3.21,8.85,84,142,12.6,High,Yes,Severe,1,1.59,0.0,7.629427792915531,1.5899999999999999,60.975909090909084,Moderate
35,0,11.59,2.57,3.32,4.82,5.83,215,99,12.7,Low,Yes,Severe,1,1.1099999999999994,2.17,18.550474547023292,1.1099999999999994,65.95464646464646,Moderate
32,2,5.49,3.66,3.9,1.59,6.66,248,52,6.38,High,No,Moderate,0,0.8899999999999997,1.3399999999999999,45.17304189435337,0.8899999999999997,43.01411255411256,Moderate
21,0,8.55,0.91,0.0,1.7,5.81,160,178,10.3,Medium,No,Moderate,1,1.75,2.1900000000000004,18.71345029239766,1.75,40.96125541125541,Moderate
23,2,4.04,2.09,1.28,3.98,5.64,53,121,4.61,Medium,No,Moderate,0,0.5700000000000003,2.3600000000000003,13.11881188118812,0.5700000000000003,28.237431457431462,Low
20,2,5.43,5.72,1.95,1.8,8.87,116,19,7.36,High,No,Moderate,1,1.9300000000000008,0.0,21.36279926335175,1.9300000000000006,43.772272727272735,Moderate
35,0,3.84,4.63,1.94,4.46,6.25,113,67,5.87,High,No,Severe,1,2.03,1.75,29.427083333333336,2.0300000000000002,43.00939393939394,Moderate
34,0,9.73,4.26,1.39,4.1,6.13,49,77,10.51,High,No,Severe,1,0.7799999999999994,1.87,5.035971223021583,0.7799999999999994,58.5438455988456,Moderate
30,2,3.58,2.89,3.38,2.26,6.03,84,137,5.27,Medium,Yes,Mild,0,1.6899999999999995,1.9699999999999998,23.463687150837988,1.6899999999999995,37.58633477633477,Moderate
23,0,3.71,1.72,1.1,3.0,6.16,228,33,6.17,High,Yes,Mild,0,2.46,1.8399999999999999,61.455525606469,2.46,29.410851370851372,Low
29,2,7.43,5.29,2.15,5.85,5.07,67,167,8.03,Low,Yes,Severe,1,0.5999999999999996,2.9299999999999997,9.01749663526245,0.5999999999999996,61.518362193362194,Moderate
18,0,5.88,2.43,0.45,1.77,5.95,113,87,6.46,High,Yes,Moderate,0,0.5800000000000001,2.05,19.21768707482993,0.5800000000000001,33.132012987012985,Moderate
27,0,11.33,2.1,0.5,4.12,8.41,46,49,12.3,Low,Yes,Moderate,1,0.9700000000000006,0.0,4.060017652250662,0.9700000000000006,42.797171717171715,Moderate
28,1,5.13,2.55,3.17,5.32,6.16,140,95,7.96,High,Yes,Mild,0,2.83,1.8399999999999999,27.290448343079923,2.83,45.36080086580087,Moderate
34,2,4.67,4.37,2.38,5.54,6.86,163,140,7.08,Medium,No,Moderate,1,2.41,1.1399999999999997,34.903640256959314,2.41,44.18963924963924,Moderate
33,0,11.86,3.06,3.76,1.86,7.15,140,131,12.91,High,Yes,Severe,1,1.0500000000000007,0.8499999999999996,11.804384485666104,1.0500000000000007,62.54906204906205,Moderate
31,0,3.25,3.25,2.28,3.24,8.15,105,17,5.73,Low,No,Mild,0,2.4800000000000004,0.0,32.30769230769231,2.4800000000000004,27.092222222222222,Low
19,2,6.99,1.27,1.6,5.7,8.53,206,21,9.21,Low,No,Mild,0,2.2200000000000006,0.0,29.470672389127323,2.2200000000000006,29.896666666666665,Low
23,2,9.21,1.31,1.42,2.97,5.21,94,113,10.3,Medium,No,Moderate,1,1.09,2.79,10.20629750271444,1.0899999999999999,49.684675324675325,Moderate
29,2,6.83,1.17,1.84,2.26,7.13,235,128,7.74,High,No,Mild,0,0.91,0.8700000000000001,34.40702781844802,0.9100000000000001,29.151327561327566,Low
35,1,7.14,0.69,2.02,3.25,4.53,104,95,9.55,High,Yes,Moderate,1,2.410000000000001,3.4699999999999998,14.565826330532213,2.410000000000001,49.48220779220779,Moderate
30,1,6.05,3.95,0.57,3.37,8.42,114,23,8.47,High,Yes,Moderate,1,2.420000000000001,0.0,18.84297520661157,2.420000000000001,36.64792929292929,Moderate
24,1,10.67,2.75,1.66,1.5,8.01,156,42,11.96,High,Yes,Severe,1,1.290000000000001,0.0,14.620431115276476,1.290000000000001,47.365050505050505,Moderate
23,0,7.35,5.69,3.75,1.73,7.06,228,157,9.78,Low,No,Moderate,1,2.43,0.9400000000000004,31.02040816326531,2.4299999999999997,62.974004329004316,Moderate
20,1,5.0,1.07,0.97,5.29,6.42,69,159,5.59,High,No,Moderate,0,0.5899999999999999,1.58,13.8,0.5899999999999999,22.1822582972583,Low
31,1,8.03,4.26,2.01,5.88,6.41,215,147,10.85,Medium,No,Moderate,1,2.8200000000000003,1.5899999999999999,26.774595267745955,2.8200000000000003,60.042734487734485,Moderate
35,0,6.55,2.35,1.66,5.64,6.64,115,104,8.46,Medium,Yes,Moderate,1,1.910000000000001,1.3600000000000003,17.557251908396946,1.910000000000001,39.77607503607504,Moderate
21,1,10.3,2.25,2.98,4.01,8.5,143,48,11.68,Low,No,Moderate,1,1.379999999999999,0.0,13.883495145631066,1.379999999999999,47.31343434343434,Moderate
28,1,9.2,4.92,2.13,3.88,6.76,36,21,11.27,Medium,No,Severe,1,2.0700000000000003,1.2400000000000002,3.91304347826087,2.0700000000000003,62.89273448773448,Moderate
24,0,6.08,3.27,3.02,4.81,7.33,31,149,6.63,Medium,Yes,Mild,0,0.5499999999999998,0.6699999999999999,5.098684210526316,0.5499999999999998,36.1472582972583,Moderate
20,2,6.33,4.84,2.94,5.65,5.86,82,44,7.85,Low,Yes,Severe,1,1.5199999999999996,2.1399999999999997,12.954186413902054,1.5199999999999996,56.33584415584414,Moderate
21,1,3.77,3.99,2.52,5.83,4.9,185,87,4.31,Medium,No,Mild,0,0.5399999999999996,3.0999999999999996,49.07161803713528,0.5399999999999996,43.03236652236652,Moderate
19,0,3.37,5.06,1.34,2.15,8.77,161,165,4.21,High,No,Moderate,1,0.8399999999999999,0.0,47.774480712166174,0.8399999999999999,26.876161616161614,Low
19,2,11.34,2.61,2.43,2.19,5.59,131,104,13.69,High,Yes,Moderate,1,2.35,2.41,11.552028218694886,2.3499999999999996,69.270670995671,High
30,1,4.9,1.7,1.17,1.27,5.24,112,98,7.33,High,Yes,Mild,0,2.43,2.76,22.85714285714285,2.4299999999999997,39.259862914862914,Moderate
34,2,9.57,1.8,0.26,4.7,5.84,184,62,10.72,High,No,Severe,1,1.1500000000000004,2.16,19.22675026123302,1.1500000000000004,47.05194805194806,Moderate
25,2,9.04,0.69,0.16,0.69,6.11,171,155,9.59,High,No,Severe,1,0.5500000000000007,1.8899999999999997,18.915929203539825,0.5500000000000007,35.752525252525245,Moderate
23,1,10.58,1.07,0.04,3.66,4.99,132,28,12.49,High,No,Moderate,1,1.91,3.01,12.476370510396976,1.9100000000000001,55.008686868686866,Moderate
33,1,10.42,5.74,2.0,1.14,6.29,124,151,13.2,Low,Yes,Moderate,1,2.78,1.71,11.900191938579654,2.7799999999999994,76.56516594516594,High
35,1,5.65,3.82,2.72,3.52,6.14,45,112,6.78,Medium,No,Mild,0,1.13,1.8600000000000003,7.964601769911503,1.13,45.34503607503608,Moderate
29,1,6.95,1.11,3.46,1.7,4.99,132,118,8.93,Medium,No,Mild,0,1.9799999999999995,3.01,18.992805755395683,1.9799999999999995,49.903838383838384,Moderate
29,0,11.35,4.85,2.56,5.68,6.7,113,24,13.24,High,No,Moderate,1,1.8900000000000008,1.2999999999999998,9.955947136563877,1.8900000000000006,71.63352092352092,High
25,0,8.87,0.99,1.35,3.23,8.7,29,86,9.8,Low,No,Severe,1,0.9300000000000016,0.0,3.269447576099211,0.9300000000000015,30.1500505050505,Low
20,2,11.07,2.33,3.39,1.94,4.97,67,125,12.22,Medium,Yes,Severe,1,1.1500000000000004,3.0300000000000002,6.052393857271906,1.1500000000000004,68.09080086580087,High
27,0,9.56,2.53,0.35,4.2,7.08,246,44,12.15,High,No,Moderate,1,2.59,0.9199999999999999,25.73221757322176,2.59,49.23052669552669,Moderate
34,0,7.37,2.86,0.08,1.54,6.96,69,128,8.49,Medium,No,Mild,0,1.12,1.04,9.362279511533243,1.12,36.34457431457432,Moderate
23,1,10.35,4.19,0.01,4.91,5.77,193,45,11.63,Medium,No,Moderate,1,1.2800000000000011,2.2300000000000004,18.647342995169083,1.2800000000000011,61.24391774891775,Moderate
31,1,9.24,1.55,0.77,1.35,6.09,118,37,11.13,Low,No,Moderate,1,1.8900000000000008,1.9100000000000001,12.770562770562773,1.8900000000000006,47.438679653679664,Moderate
24,1,7.8,5.66,3.45,2.48,4.83,22,162,9.97,Medium,Yes,Severe,1,2.170000000000001,3.17,2.8205128205128207,2.170000000000001,75.54049783549783,High
33,1,6.05,2.52,3.61,3.27,4.78,90,180,8.74,Low,Yes,Moderate,1,2.6900000000000004,3.2199999999999998,14.87603305785124,2.6900000000000004,57.22792929292929,Moderate
33,1,3.65,2.65,0.82,0.68,7.49,188,173,4.68,High,Yes,Moderate,0,1.0299999999999998,0.5099999999999998,51.50684931506849,1.0299999999999998,19.38479076479076,Low
31,2,7.23,2.98,0.98,5.33,5.06,134,124,8.83,Medium,No,Mild,0,1.5999999999999996,2.9400000000000004,18.533886583679116,1.5999999999999996,51.37272727272728,Moderate
27,1,9.86,3.46,1.79,4.39,7.89,169,53,12.8,Medium,No,Moderate,1,2.9400000000000013,0.11000000000000032,17.139959432048684,2.9400000000000013,54.99589466089466,Moderate
24,1,6.75,2.41,3.54,1.36,8.4,206,118,8.27,Medium,Yes,Moderate,1,1.5199999999999996,0.0,30.51851851851852,1.5199999999999996,36.195151515151515,Moderate
30,0,8.84,5.44,2.58,1.65,5.34,68,34,10.33,High,Yes,Moderate,1,1.4900000000000002,2.66,7.6923076923076925,1.4900000000000002,70.77565656565656,High
32,2,8.37,2.38,1.21,5.53,7.0,156,71,9.34,Low,No,Moderate,1,0.9700000000000006,1.0,18.63799283154122,0.9700000000000006,40.04807359307359,Moderate
18,1,3.95,2.72,2.16,0.56,5.62,54,152,4.6,Low,Yes,Mild,0,0.6499999999999995,2.38,13.670886075949369,0.6499999999999995,33.38535353535354,Moderate
20,0,3.99,2.02,3.54,5.42,7.04,159,39,5.39,Low,No,Moderate,0,1.3999999999999997,0.96,39.849624060150376,1.3999999999999995,28.69480519480519,Low
20,1,3.19,2.58,1.71,3.25,8.31,80,112,4.57,Medium,No,Moderate,0,1.3800000000000003,0.0,25.078369905956112,1.3800000000000003,17.988434343434342,Low
31,2,11.22,4.09,3.24,2.21,8.78,161,178,13.23,Low,No,Moderate,1,2.01,0.0,14.349376114081997,2.01,62.42484848484848,Moderate
35,1,11.94,1.31,3.83,2.84,7.39,222,77,13.28,Medium,Yes,Moderate,1,1.34,0.6100000000000003,18.592964824120603,1.3399999999999999,54.86919913419912,Moderate
34,2,5.6,0.93,3.47,5.14,8.51,147,19,7.09,High,Yes,Moderate,0,1.4900000000000002,0.0,26.25,1.4900000000000002,24.700656565656562,Low
33,0,8.78,1.51,3.82,3.42,6.38,115,27,11.73,Low,No,Moderate,1,2.950000000000001,1.62,13.097949886104784,2.950000000000001,55.675829725829715,Moderate
35,0,11.37,4.2,0.66,2.1,6.49,77,135,14.33,Low,No,Moderate,1,2.960000000000001,1.5099999999999998,6.772207563764293,2.960000000000001,69.48675324675324,High
24,0,8.21,1.57,0.04,5.42,5.2,33,102,10.82,High,No,Moderate,1,2.6099999999999994,2.8,4.019488428745432,2.6099999999999994,49.66474747474748,Moderate
19,1,7.34,3.98,3.94,5.65,6.72,151,98,10.07,Medium,Yes,Mild,0,2.7300000000000004,1.2800000000000002,20.572207084468666,2.7300000000000004,58.780245310245306,Moderate
23,0,7.16,3.43,3.56,5.67,5.19,220,68,8.09,High,No,Mild,0,0.9299999999999996,2.8099999999999996,30.726256983240223,0.9299999999999997,56.17310245310245,Moderate
26,2,3.33,2.13,2.68,4.22,6.98,236,90,5.05,Medium,No,Moderate,0,1.7199999999999998,1.0199999999999996,70.87087087087087,1.7199999999999998,26.10099567099567,Low
20,0,7.55,2.71,1.25,3.8,6.55,33,29,9.24,High,Yes,Moderate,1,1.6900000000000004,1.4500000000000002,4.370860927152318,1.6900000000000004,43.91061327561328,Moderate
24,0,6.6,5.93,3.34,1.83,8.29,112,178,8.72,High,Yes,Severe,1,2.120000000000001,0.0,16.96969696969697,2.120000000000001,53.511818181818185,Moderate
35,0,5.2,3.21,0.15,5.31,6.75,138,23,7.24,Low,Yes,Moderate,0,2.04,1.25,26.538461538461537,2.04,34.55159451659451,Moderate
22,1,3.85,5.33,3.17,4.71,8.96,200,143,4.36,Low,Yes,Moderate,1,0.5100000000000002,0.0,51.94805194805195,0.5100000000000002,33.225101010101014,Moderate
29,0,9.06,3.69,1.06,1.14,4.88,123,22,9.79,High,Yes,Moderate,1,0.7299999999999986,3.12,13.57615894039735,0.7299999999999986,59.46523809523809,Moderate
23,0,3.06,5.65,0.67,1.46,8.87,33,160,4.08,Medium,No,Moderate,1,1.02,0.0,10.784313725490197,1.02,27.39742424242424,Low
30,1,10.54,1.75,0.47,1.02,4.74,160,54,11.52,Low,Yes,Severe,1,0.9800000000000004,3.26,15.180265654648958,0.9800000000000004,56.72761183261182,Moderate
32,2,4.09,4.87,1.18,3.06,7.82,31,100,6.5,High,No,Moderate,1,2.41,0.17999999999999972,7.579462102689487,2.41,35.721096681096675,Moderate
20,0,8.38,4.4,0.02,5.07,8.16,125,127,10.87,Low,No,Moderate,1,2.4899999999999984,0.0,14.916467780429594,2.4899999999999984,46.65949494949494,Moderate
25,2,6.28,2.53,1.89,2.88,6.13,87,43,7.38,Low,Yes,Mild,0,1.0999999999999996,1.87,13.853503184713375,1.0999999999999996,39.79354256854256,Moderate
30,0,7.31,1.04,1.59,2.3,6.41,63,90,9.26,Low,No,Moderate,1,1.95,1.5899999999999999,8.618331053351573,1.9500000000000002,38.07637085137085,Moderate
32,2,5.59,4.15,2.32,2.52,4.88,106,64,6.47,High,No,Severe,1,0.8799999999999999,3.12,18.962432915921287,0.8799999999999999,51.81170274170274,Moderate
29,2,4.47,5.92,1.26,3.06,8.61,179,149,6.46,High,Yes,Severe,1,1.99,0.0,40.04474272930649,1.9900000000000002,39.4630303030303,Moderate
35,1,10.76,1.04,3.88,2.24,8.81,43,32,11.91,High,No,Moderate,1,1.1500000000000004,0.0,3.996282527881041,1.1500000000000004,44.932323232323235,Moderate
27,1,9.32,3.25,3.98,5.38,8.85,132,70,10.01,High,Yes,Severe,1,0.6899999999999995,0.0,14.163090128755364,0.6899999999999995,47.78777777777778,Moderate
33,2,11.06,5.37,1.05,3.65,8.65,194,119,12.57,Medium,No,Severe,1,1.5099999999999998,0.0,17.540687160940326,1.5099999999999998,60.14580808080808,Moderate
19,1,7.88,3.12,3.26,1.56,4.53,51,38,10.71,Medium,Yes,Moderate,1,2.830000000000001,3.4699999999999998,6.472081218274112,2.830000000000001,68.18544011544012,High
30,1,3.94,4.08,0.15,1.07,5.07,74,151,4.99,Low,Yes,Severe,1,1.0500000000000005,2.9299999999999997,18.781725888324875,1.0500000000000003,39.24613997113997,Moderate
18,0,11.44,5.81,1.88,2.59,8.8,128,81,11.97,Low,Yes,Severe,1,0.5300000000000011,0.0,11.18881118881119,0.5300000000000011,61.77858585858586,Moderate
22,0,10.03,4.48,2.84,5.3,6.99,58,89,10.72,Medium,No,Moderate,1,0.6900000000000013,1.0099999999999998,5.782652043868395,0.6900000000000013,59.061226551226554,Moderate
23,1,5.73,4.13,3.95,0.88,5.05,244,136,7.02,Medium,No,Severe,1,1.2899999999999991,2.95,42.58289703315881,1.2899999999999991,57.008809523809525,Moderate
26,2,11.19,3.4,0.51,5.74,4.78,128,90,12.01,Low,Yes,Severe,1,0.8200000000000003,3.2199999999999998,11.438784629133156,0.8200000000000003,65.98681818181818,Moderate
26,0,6.6,1.73,3.23,5.68,8.14,45,175,8.85,High,Yes,Mild,0,2.25,0.0,6.818181818181818,2.25,34.66590909090909,Moderate
31,0,6.52,1.31,3.38,3.22,6.41,103,63,8.92,Low,Yes,Moderate,1,2.4000000000000004,1.5899999999999999,15.79754601226994,2.4000000000000004,42.506421356421356,Moderate
28,2,3.09,0.69,1.29,5.02,4.97,196,69,4.78,High,Yes,Moderate,0,1.6900000000000004,3.0300000000000002,63.43042071197412,1.6900000000000004,26.51292207792208,Low
27,2,8.77,4.59,3.16,3.98,7.91,23,142,10.63,High,Yes,Severe,1,1.8600000000000008,0.08999999999999986,2.622576966932725,1.8600000000000012,54.8840836940837,Moderate
31,2,8.19,4.26,1.28,4.61,4.74,162,149,9.26,Low,No,Moderate,1,1.0700000000000005,3.26,19.78021978021978,1.0700000000000003,61.382813852813854,Moderate
28,1,8.71,5.82,2.55,3.19,8.27,81,75,9.88,Low,No,Severe,1,1.17,0.0,9.299655568312284,1.17,55.44237373737375,Moderate
31,1,9.83,3.13,0.38,2.85,7.97,59,107,12.42,Low,No,Severe,1,2.59,0.03000000000000025,6.002034587995931,2.59,47.997085137085136,Moderate
26,2,11.85,4.87,0.86,0.6,8.6,49,147,13.17,Medium,No,Severe,1,1.3200000000000005,0.0,4.135021097046414,1.3200000000000003,59.71030303030304,Moderate
18,2,9.64,2.47,2.26,2.3,8.05,110,23,11.64,Medium,Yes,Moderate,1,2.0,0.0,11.410788381742735,2.0,46.42676767676768,Moderate
26,0,7.02,1.34,1.59,0.77,8.76,209,170,9.03,Low,No,Mild,0,2.01,0.0,29.77207977207977,2.01,29.46651515151515,Low
21,2,3.81,2.4,1.08,4.97,7.74,250,177,6.38,Medium,Yes,Mild,0,2.57,0.2599999999999998,65.61679790026247,2.57,24.25207792207792,Low
18,0,7.59,3.43,2.94,4.11,6.27,224,66,8.31,Low,Yes,Mild,0,0.7200000000000006,1.7300000000000004,29.512516469038207,0.7200000000000006,49.283896103896105,Moderate
28,1,8.42,5.33,0.59,5.04,5.22,81,35,9.38,Medium,No,Severe,1,0.9600000000000009,2.7800000000000002,9.619952494061758,0.9600000000000009,62.23303751803753,Moderate
29,0,3.02,4.3,3.33,3.36,6.05,213,124,3.83,Low,No,Moderate,1,0.81,1.9500000000000002,70.52980132450331,0.81,38.0583621933622,Moderate
20,1,4.71,4.85,1.99,4.4,5.35,71,95,6.84,Low,No,Severe,1,2.13,2.6500000000000004,15.074309978768577,2.13,53.06058441558441,Moderate
21,0,9.09,2.2,0.6,3.85,5.33,132,167,10.19,Medium,No,Moderate,1,1.0999999999999996,2.67,14.52145214521452,1.0999999999999996,50.56774891774892,Moderate
34,2,7.1,3.9,2.47,1.29,4.73,240,99,10.09,Low,No,Mild,0,2.99,3.2699999999999996,33.802816901408455,2.99,66.21970418470418,High
18,0,10.77,3.66,1.44,5.17,7.58,145,141,12.79,High,Yes,Severe,1,2.02,0.41999999999999993,13.463324048282264,2.0199999999999996,56.66030303030302,Moderate
23,2,7.4,3.03,1.39,1.32,6.84,180,40,8.96,High,Yes,Mild,0,1.5600000000000005,1.1600000000000001,24.324324324324323,1.5600000000000005,42.954682539682544,Moderate
22,1,3.77,2.26,0.41,5.38,4.83,187,68,4.4,Low,No,Mild,0,0.6300000000000003,3.17,49.60212201591512,0.6300000000000003,30.653730158730163,Low
29,1,11.51,4.22,0.71,1.93,8.88,91,149,14.09,Medium,Yes,Moderate,1,2.58,0.0,7.90616854908775,2.58,60.098535353535354,Moderate
22,2,10.4,1.19,0.91,1.44,4.65,143,78,12.21,Medium,No,Moderate,1,1.8100000000000005,3.3499999999999996,13.75,1.8100000000000005,58.57199855699855,Moderate
27,2,4.86,5.07,0.42,3.14,8.93,110,158,7.55,High,Yes,Severe,1,2.6899999999999995,0.0,22.63374485596708,2.6899999999999995,37.8160606060606,Moderate
23,0,4.12,5.72,0.45,4.99,7.83,67,50,5.56,Low,Yes,Moderate,1,1.4399999999999995,0.16999999999999993,16.262135922330096,1.4399999999999995,33.93925685425685,Moderate
20,0,6.35,3.94,0.3,2.97,6.95,89,168,8.21,Low,Yes,Mild,0,1.8600000000000008,1.0499999999999998,14.015748031496065,1.8600000000000012,40.85414141414142,Moderate
26,0,11.86,2.91,2.96,1.77,5.05,77,68,13.47,High,No,Severe,1,1.6100000000000012,2.95,6.492411467116358,1.6100000000000012,74.10724386724387,High
23,2,5.76,2.51,1.23,2.92,6.7,23,18,7.06,Low,No,Mild,0,1.2999999999999998,1.2999999999999998,3.993055555555556,1.2999999999999998,33.57326839826839,Moderate
34,2,7.67,5.2,3.67,3.53,4.96,51,145,8.24,High,Yes,Moderate,1,0.5700000000000003,3.04,6.6492829204693615,0.5700000000000003,66.35117604617605,High
28,1,3.52,5.62,2.92,3.44,6.71,171,156,5.93,Medium,No,Severe,1,2.41,1.29,48.57954545454545,2.4099999999999997,47.60637806637807,Moderate
32,0,3.63,2.54,3.08,1.05,8.48,226,75,4.67,Low,No,Moderate,0,1.04,0.0,62.25895316804408,1.04,21.582727272727276,Low
31,2,6.74,5.4,0.24,5.4,7.64,74,74,7.47,High,Yes,Severe,1,0.7299999999999995,0.3600000000000003,10.979228486646884,0.7299999999999995,40.39431457431457,Moderate
20,0,11.99,5.94,2.36,2.35,5.49,172,77,13.72,High,Yes,Moderate,1,1.7300000000000004,2.51,14.345287739783153,1.7300000000000004,84.85124098124098,High
19,0,5.07,3.21,0.31,3.07,7.98,75,139,7.0,High,Yes,Moderate,0,1.93,0.019999999999999574,14.792899408284024,1.9299999999999997,26.977467532467525,Low
21,0,10.3,3.69,3.52,5.43,5.79,114,147,11.12,Medium,Yes,Moderate,1,0.8199999999999985,2.21,11.067961165048542,0.8199999999999985,65.5974603174603,Moderate
23,0,10.45,2.97,2.77,1.2,6.44,89,137,11.56,Medium,No,Moderate,1,1.1100000000000012,1.5599999999999996,8.516746411483254,1.1100000000000012,58.47878066378066,Moderate
28,0,10.51,3.67,2.42,2.34,8.51,118,127,12.57,Low,Yes,Moderate,1,2.0600000000000005,0.0,11.227402473834443,2.0600000000000005,55.904646464646454,Moderate
23,1,11.16,4.61,0.14,2.4,6.97,189,169,11.72,Low,No,Severe,1,0.5600000000000005,1.0300000000000002,16.93548387096774,0.5600000000000005,56.89086580086581,Moderate
35,2,3.89,3.82,3.21,5.82,6.36,240,82,5.08,Medium,No,Mild,0,1.19,1.6399999999999997,61.69665809768637,1.19,38.70844877344877,Moderate
35,0,10.02,5.03,1.79,2.12,5.33,100,81,10.66,High,No,Moderate,1,0.6400000000000006,2.67,9.98003992015968,0.6400000000000006,68.18305194805195,High
28,1,6.78,4.89,1.12,3.6,5.28,49,115,8.89,Medium,Yes,Moderate,1,2.1100000000000003,2.7199999999999998,7.227138643067846,2.1100000000000003,59.4374025974026,Moderate
20,2,5.02,1.92,2.51,2.17,4.65,208,176,6.87,Medium,No,Moderate,0,1.8500000000000003,3.3499999999999996,41.43426294820718,1.8500000000000005,45.12795815295815,Moderate
20,1,10.59,4.81,1.09,2.88,5.89,85,16,13.53,Low,Yes,Severe,1,2.9399999999999995,2.1100000000000003,8.026440037771483,2.9399999999999995,73.64971861471861,High
18,1,5.64,2.77,3.4,1.89,6.58,155,69,6.88,High,No,Mild,0,1.2400000000000002,1.42,27.4822695035461,1.2400000000000002,40.1591341991342,Moderate
29,1,6.66,2.05,3.58,3.7,5.14,92,116,8.22,Medium,No,Moderate,1,1.5600000000000005,2.8600000000000003,13.813813813813814,1.5600000000000005,50.81164502164503,Moderate
20,0,11.7,3.42,2.79,3.81,7.82,42,144,12.48,High,Yes,Severe,1,0.7800000000000011,0.17999999999999972,3.58974358974359,0.7800000000000011,56.229632034632026,Moderate
23,0,9.13,2.55,2.23,1.15,7.05,174,20,10.4,Low,No,Moderate,1,1.2699999999999996,0.9500000000000002,19.058050383351585,1.2699999999999996,47.24064213564213,Moderate
20,1,9.98,1.91,2.53,4.26,6.66,225,138,12.62,High,No,Moderate,1,2.639999999999999,1.3399999999999999,22.54509018036072,2.639999999999999,56.0956782106782,Moderate
19,0,9.22,5.41,3.11,1.36,5.61,169,132,10.73,Low,Yes,Severe,1,1.5099999999999998,2.3899999999999997,18.329718004338392,1.5099999999999998,71.97921356421357,High
30,2,3.9,3.3,3.68,2.03,7.17,92,108,6.3,High,Yes,Mild,0,2.4,0.8300000000000001,23.58974358974359,2.4,37.770129870129864,Moderate
