age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity
23,0,5.56,3.76,0.01,4.04,6.61,166,160,6.28,High,No,Moderate,0,0.7200000000000006,1.3899999999999997,29.85611510791367
29,2,11.03,2.43,0.47,1.31,7.97,93,67,13.83,Medium,Yes,Severe,1,2.8000000000000007,0.03000000000000025,8.431550317316411
18,0,7.63,0.61,3.41,1.69,8.73,81,166,8.95,High,No,Mild,0,1.3199999999999994,-0.7300000000000004,10.615989515072084
32,2,7.86,4.81,3.67,5.21,7.29,210,135,8.88,High,Yes,Moderate,1,1.0200000000000005,0.71,26.717557251908396
23,2,3.66,1.05,0.29,2.66,7.37,44,145,4.36,Medium,No,Mild,0,0.7000000000000002,0.6299999999999999,12.021857923497267
34,2,8.25,4.72,2.54,3.01,6.69,114,22,9.86,High,No,Moderate,1,1.6099999999999994,1.3099999999999996,13.818181818181818
30,1,11.39,2.62,0.87,2.94,5.31,85,66,12.22,Medium,No,Moderate,1,0.8300000000000001,2.6900000000000004,7.462686567164178
33,2,8.46,0.79,2.95,0.72,6.81,222,179,9.56,High,No,Severe,1,1.0999999999999996,1.1900000000000004,26.241134751773046
28,0,4.47,5.84,0.76,3.74,6.46,233,64,5.94,Low,No,Severe,1,1.4700000000000006,1.54,52.12527964205817
26,0,3.97,4.23,2.34,4.2,8.92,112,130,6.9,High,Yes,Moderate,1,2.93,-0.9199999999999999,28.211586901763223
22,2,9.68,0.6,1.68,5.55,4.97,174,162,10.96,Medium,No,Severe,1,1.2800000000000011,3.0300000000000002,17.975206611570247
33,2,11.62,2.49,1.33,1.73,8.83,38,180,13.23,Low,Yes,Moderate,1,1.6100000000000012,-0.8300000000000001,3.2702237521514634
27,1,10.36,2.31,1.53,0.85,8.24,211,39,13.01,Medium,No,Moderate,1,2.6500000000000004,-0.2400000000000002,20.36679536679537
21,1,10.22,4.91,3.14,1.44,6.88,98,171,12.65,Medium,No,Moderate,1,2.4299999999999997,1.12,9.58904109589041
29,1,4.09,1.19,1.3,3.32,7.43,243,122,5.07,High,Yes,Mild,0,0.9800000000000004,0.5700000000000003,59.41320293398533
33,0,10.51,2.61,2.39,1.44,7.0,182,162,13.28,High,Yes,Severe,1,2.7699999999999996,1.0,17.31684110371075
30,1,9.97,1.48,3.64,4.22,6.64,69,37,10.66,Medium,Yes,Severe,1,0.6899999999999995,1.3600000000000003,6.920762286860581
35,2,7.43,5.23,0.11,2.29,7.21,207,39,8.71,High,No,Severe,1,1.2800000000000011,0.79,27.860026917900406
26,2,10.28,4.9,2.37,3.6,7.47,100,162,13.21,High,No,Moderate,1,2.9300000000000015,0.5300000000000002,9.72762645914397
26,0,9.02,3.54,0.03,3.66,8.69,232,51,11.44,Medium,Yes,Severe,1,2.42,-0.6899999999999995,25.720620842572064
25,2,8.99,2.78,1.33,4.06,4.76,192,43,11.73,Low,No,Moderate,1,2.74,3.24,21.35706340378198
21,2,10.11,5.66,0.36,3.42,6.54,24,137,11.5,Low,No,Severe,1,1.3900000000000006,1.46,2.3738872403560833
29,2,6.73,5.73,0.31,2.75,6.31,137,111,9.22,Low,No,Moderate,1,2.49,1.6900000000000004,20.356612184249627
26,0,5.11,5.97,3.07,0.51,5.33,187,110,6.47,Medium,No,Severe,1,1.3599999999999994,2.67,36.59491193737769
31,0,10.6,5.15,3.35,2.67,7.86,245,64,12.91,High,No,Severe,1,2.3100000000000005,0.13999999999999968,23.11320754716981
20,2,9.88,2.36,1.73,2.28,4.59,212,53,10.98,Low,No,Severe,1,1.0999999999999996,3.41,21.457489878542507
23,1,4.06,4.37,2.55,5.25,8.27,234,111,6.94,Medium,Yes,Severe,1,2.880000000000001,-0.2699999999999996,57.63546798029557
18,1,5.9,4.77,3.49,1.41,7.18,145,150,6.58,Medium,Yes,Moderate,1,0.6799999999999997,0.8200000000000003,24.576271186440678
30,0,4.0,5.27,1.92,5.22,4.73,121,46,5.49,Low,Yes,Severe,1,1.4900000000000002,3.2699999999999996,30.25
19,2,5.98,0.82,0.47,3.03,8.28,183,135,7.59,Medium,Yes,Moderate,0,1.6099999999999994,-0.27999999999999936,30.602006688963208
27,2,6.71,0.68,3.72,2.63,4.72,138,84,8.75,Low,Yes,Mild,0,2.04,3.2800000000000002,20.566318926974663
34,1,4.97,3.32,3.0,3.48,5.9,140,130,7.59,High,Yes,Mild,0,2.62,2.0999999999999996,28.169014084507044
32,1,6.13,2.72,2.12,2.65,7.59,65,129,9.1,High,Yes,Mild,0,2.9699999999999998,0.41000000000000014,10.603588907014682
19,0,8.13,2.92,3.6,1.92,8.16,171,105,8.67,Low,Yes,Severe,1,0.5399999999999991,-0.16000000000000014,21.03321033210332
22,0,9.54,0.98,3.34,2.6,7.94,153,31,10.73,High,Yes,Moderate,1,1.1900000000000013,0.05999999999999961,16.037735849056606
30,2,5.78,3.85,3.32,4.88,8.16,184,76,7.4,Medium,No,Moderate,0,1.62,-0.16000000000000014,31.833910034602074
26,1,9.03,1.42,3.24,1.69,4.98,165,119,11.13,Medium,Yes,Moderate,1,2.1000000000000014,3.0199999999999996,18.272425249169437
20,0,6.28,3.32,0.3,1.83,8.13,225,20,6.85,Medium,Yes,Moderate,1,0.5699999999999994,-0.13000000000000078,35.82802547770701
27,0,5.53,1.94,3.08,4.25,6.96,104,40,7.54,Low,No,Moderate,0,2.01,1.04,18.806509945750452
35,2,8.08,1.01,3.46,3.94,4.83,195,56,9.67,High,Yes,Moderate,1,1.5899999999999999,3.17,24.133663366336634
34,0,10.6,2.84,2.71,4.02,8.22,153,33,13.33,Medium,No,Moderate,1,2.7300000000000004,-0.22000000000000064,14.433962264150944
31,1,10.84,2.64,0.41,4.68,7.58,233,170,12.04,Low,No,Severe,1,1.1999999999999993,0.41999999999999993,21.494464944649447
35,2,11.72,2.38,2.08,5.88,6.99,91,17,12.86,High,No,Severe,1,1.1399999999999988,1.0099999999999998,7.764505119453925
28,0,9.31,1.47,3.99,0.68,4.76,41,108,9.97,High,No,Moderate,1,0.6600000000000001,3.24,4.403866809881848
29,2,8.31,3.85,0.71,1.34,5.9,97,177,11.13,Medium,No,Moderate,1,2.8200000000000003,2.0999999999999996,11.672683513838749
26,1,8.31,5.14,3.46,5.63,5.32,112,34,10.31,Low,Yes,Moderate,1,2.0,2.6799999999999997,13.477737665463296
30,2,5.09,1.94,2.49,1.24,5.15,212,139,7.33,Medium,Yes,Mild,0,2.24,2.8499999999999996,41.650294695481335
27,2,10.65,1.41,2.02,1.79,7.46,112,109,11.81,High,No,Severe,1,1.1600000000000001,0.54,10.516431924882628
23,1,3.82,3.37,0.02,1.16,7.42,106,137,5.33,Medium,Yes,Mild,0,1.5100000000000002,0.5800000000000001,27.748691099476442
24,1,8.6,4.7,1.45,2.53,8.89,60,67,10.28,Low,Yes,Severe,1,1.6799999999999997,-0.8900000000000006,6.976744186046512
21,2,7.17,5.43,3.26,1.32,8.91,76,52,8.37,Medium,Yes,Moderate,1,1.1999999999999993,-0.9100000000000001,10.599721059972106
24,0,8.12,4.89,1.93,3.67,6.45,131,57,10.0,Medium,Yes,Moderate,1,1.8800000000000008,1.5499999999999998,16.133004926108377
18,1,3.11,4.4,3.43,2.29,5.97,153,26,6.11,Medium,Yes,Severe,1,3.0000000000000004,2.0300000000000002,49.19614147909968
33,1,10.72,3.48,2.08,1.53,7.81,153,127,13.09,High,Yes,Severe,1,2.369999999999999,0.1900000000000004,14.272388059701491
31,0,10.89,1.36,2.56,5.28,8.78,205,70,12.34,High,Yes,Severe,1,1.4499999999999993,-0.7799999999999994,18.82460973370064
35,1,4.2,4.22,1.67,4.66,8.72,190,36,7.13,Medium,No,Moderate,1,2.9299999999999997,-0.7200000000000006,45.238095238095234
20,0,6.33,5.18,2.54,2.97,4.61,218,70,8.92,Low,No,Severe,1,2.59,3.3899999999999997,34.439178515007896
28,2,9.81,5.18,2.18,4.33,6.4,208,139,10.53,Medium,No,Moderate,1,0.7199999999999989,1.5999999999999996,21.202854230377167
18,2,10.76,4.3,3.4,1.86,5.33,169,155,13.11,Low,Yes,Moderate,1,2.3499999999999996,2.67,15.706319702602231
25,0,11.86,5.28,1.56,5.05,6.54,211,108,14.47,High,No,Severe,1,2.610000000000001,1.46,17.79089376053963
27,0,5.99,1.37,1.31,2.61,8.73,59,18,7.84,High,Yes,Mild,0,1.8499999999999996,-0.7300000000000004,9.84974958263773
26,1,9.09,4.9,0.53,3.61,7.8,51,68,10.88,Medium,Yes,Severe,1,1.790000000000001,0.20000000000000018,5.6105610561056105
31,2,8.13,4.89,0.81,3.79,6.03,29,113,10.28,High,Yes,Moderate,1,2.1499999999999986,1.9699999999999998,3.567035670356703
22,1,3.64,1.3,2.33,6.0,6.2,98,62,5.35,Medium,No,Moderate,0,1.7099999999999995,1.7999999999999998,26.923076923076923
25,2,6.79,1.55,0.05,2.57,6.0,186,121,9.57,Medium,Yes,Moderate,1,2.7800000000000002,2.0,27.39322533136966
27,2,3.66,1.68,0.67,3.41,7.27,192,15,5.85,High,No,Moderate,0,2.1899999999999995,0.7300000000000004,52.459016393442624
20,2,3.83,5.43,1.84,2.05,7.85,72,117,4.39,Medium,Yes,Severe,1,0.5599999999999996,0.15000000000000036,18.79895561357702
34,0,5.58,4.8,1.09,4.91,6.7,219,43,8.18,Low,No,Severe,1,2.5999999999999996,1.2999999999999998,39.24731182795699
31,1,4.91,3.57,3.81,4.77,4.83,170,34,7.12,High,Yes,Mild,0,2.21,3.17,34.623217922606926
34,1,11.03,4.34,0.19,3.75,6.61,144,99,13.93,Medium,No,Moderate,1,2.9000000000000004,1.3899999999999997,13.055303717135088
35,1,4.09,4.68,0.13,4.96,8.32,140,86,5.75,High,Yes,Moderate,1,1.6600000000000001,-0.3200000000000003,34.229828850855746
21,1,4.44,2.63,2.48,2.92,6.24,75,29,5.27,Low,Yes,Moderate,0,0.8299999999999992,1.7599999999999998,16.89189189189189
33,2,7.75,2.96,3.0,2.2,7.66,242,50,9.48,Medium,Yes,Mild,0,1.7300000000000004,0.33999999999999986,31.225806451612904
28,1,8.5,1.42,1.66,0.63,5.68,117,103,9.33,Medium,Yes,Severe,1,0.8300000000000001,2.3200000000000003,13.764705882352942
35,1,10.99,1.07,2.3,1.74,8.7,24,32,12.64,High,Yes,Severe,1,1.6500000000000004,-0.6999999999999993,2.183803457688808
25,2,6.57,4.0,0.62,3.49,4.58,75,129,9.46,Low,Yes,Mild,0,2.8900000000000006,3.42,11.415525114155251
27,1,3.04,5.26,3.02,2.63,6.24,241,75,5.58,Low,No,Severe,1,2.54,1.7599999999999998,79.27631578947368
33,1,4.41,3.98,1.13,0.77,7.71,161,16,5.99,Low,No,Moderate,0,1.58,0.29000000000000004,36.507936507936506
24,1,6.26,1.12,1.61,1.53,5.09,37,24,7.54,High,No,Moderate,1,1.2800000000000002,2.91,5.9105431309904155
33,2,5.2,5.33,1.45,0.91,7.78,106,40,6.22,High,Yes,Moderate,1,1.0199999999999996,0.21999999999999975,20.384615384615383
30,1,6.99,0.8,3.46,3.73,8.72,222,53,8.22,Low,No,Moderate,1,1.2300000000000004,-0.7200000000000006,31.759656652360515
24,0,6.04,3.97,1.68,2.36,5.56,32,71,8.53,Low,No,Moderate,1,2.4899999999999993,2.4400000000000004,5.298013245033113
24,0,4.99,1.06,1.28,3.27,7.66,27,156,6.24,Medium,Yes,Mild,0,1.25,0.33999999999999986,5.410821643286573
29,2,3.39,4.42,1.72,1.83,5.05,120,107,3.9,Low,Yes,Severe,1,0.5099999999999998,2.95,35.39823008849557
29,2,10.81,2.48,2.87,4.49,8.78,119,88,12.92,Low,Yes,Moderate,1,2.1099999999999994,-0.7799999999999994,11.00832562442183
18,2,4.26,1.43,0.38,5.88,4.97,153,155,7.09,Low,No,Moderate,0,2.83,3.0300000000000002,35.91549295774648
21,2,10.66,4.71,0.13,5.83,5.04,210,163,13.47,Medium,No,Severe,1,2.8100000000000005,2.96,19.69981238273921
29,2,10.22,2.04,0.38,2.65,5.22,57,178,12.99,High,No,Moderate,1,2.7699999999999996,2.7800000000000002,5.577299412915851
31,1,6.11,3.46,2.97,4.0,8.24,183,142,8.57,Low,Yes,Mild,0,2.46,-0.2400000000000002,29.95090016366612
26,0,10.61,5.7,3.92,0.94,4.63,78,113,13.07,Medium,Yes,Severe,1,2.460000000000001,3.37,7.351555136663525
30,0,9.77,0.99,1.17,1.28,8.84,240,135,10.56,High,No,Severe,1,0.7900000000000009,-0.8399999999999999,24.564994882292734
24,2,3.58,2.13,2.32,2.45,8.81,33,27,4.44,High,Yes,Mild,0,0.8600000000000003,-0.8100000000000005,9.217877094972067
29,0,5.75,1.58,1.26,5.51,5.64,227,129,7.97,High,No,Moderate,0,2.2199999999999998,2.3600000000000003,39.47826086956522
20,2,3.34,4.81,0.1,3.36,5.22,102,29,5.45,Low,No,Severe,1,2.1100000000000003,2.7800000000000002,30.538922155688624
27,0,6.98,1.33,0.79,0.53,5.83,145,30,9.44,Low,Yes,Mild,0,2.459999999999999,2.17,20.773638968481375
23,2,6.02,5.49,0.81,4.12,5.35,210,38,7.65,Low,Yes,Moderate,1,1.6300000000000008,2.6500000000000004,34.88372093023256
29,2,5.69,0.88,1.48,4.23,4.93,83,129,7.73,Medium,No,Moderate,0,2.04,3.0700000000000003,14.586994727592266
21,2,7.01,3.87,0.85,5.16,7.84,178,176,9.77,Low,Yes,Moderate,1,2.76,0.16000000000000014,25.392296718972897
29,0,6.91,1.1,3.25,4.8,8.74,92,113,8.1,Medium,No,Moderate,1,1.1899999999999995,-0.7400000000000002,13.314037626628075
32,2,8.0,2.46,0.68,5.44,7.0,110,29,10.36,Low,No,Mild,0,2.3599999999999994,1.0,13.75
22,1,6.21,5.36,3.52,3.68,5.27,130,45,6.73,High,No,Severe,1,0.5200000000000005,2.7300000000000004,20.933977455716587
26,2,5.15,4.22,0.61,4.26,5.13,83,62,8.0,High,No,Severe,1,2.8499999999999996,2.87,16.11650485436893
21,1,7.83,5.8,3.44,3.6,8.34,29,104,8.79,Low,Yes,Severe,1,0.9599999999999991,-0.33999999999999986,3.7037037037037037
18,1,11.74,3.19,3.56,4.54,6.94,227,28,12.81,High,No,Moderate,1,1.0700000000000003,1.0599999999999996,19.335604770017035
31,1,8.74,3.05,1.61,1.28,7.6,36,163,11.4,Low,Yes,Severe,1,2.66,0.40000000000000036,4.118993135011442
33,0,10.93,3.68,0.14,2.45,6.68,214,93,12.3,High,No,Moderate,1,1.370000000000001,1.3200000000000003,19.57913998170174
21,0,11.01,1.86,1.82,2.89,5.43,184,93,12.12,High,No,Severe,1,1.1099999999999994,2.5700000000000003,16.712079927338785
33,1,6.82,2.23,3.66,3.94,7.03,66,119,7.89,High,No,Mild,0,1.0699999999999994,0.9699999999999998,9.67741935483871
26,0,11.53,3.19,0.17,4.22,7.36,40,161,13.7,Low,No,Severe,1,2.17,0.6399999999999997,3.4692107545533393
28,1,9.15,5.87,3.7,1.96,7.58,98,63,9.7,Medium,No,Moderate,1,0.5499999999999989,0.41999999999999993,10.710382513661202
34,0,7.0,4.96,2.19,4.03,7.87,28,105,9.53,High,Yes,Moderate,1,2.5299999999999994,0.1299999999999999,4.0
18,1,4.44,1.97,3.46,2.85,5.58,84,70,6.1,High,Yes,Moderate,0,1.6599999999999993,2.42,18.918918918918916
20,1,7.73,1.95,1.15,1.54,8.37,143,45,10.24,High,Yes,Moderate,1,2.51,-0.3699999999999992,18.499353169469597
20,2,3.98,5.99,1.85,5.59,5.27,133,67,5.12,High,No,Moderate,1,1.1400000000000001,2.7300000000000004,33.41708542713568
29,0,5.81,2.04,3.86,5.62,8.07,126,93,7.44,Low,Yes,Moderate,0,1.6300000000000008,-0.07000000000000028,21.68674698795181
34,2,7.8,3.76,1.62,1.77,7.37,24,18,9.66,High,No,Mild,0,1.8600000000000003,0.6299999999999999,3.076923076923077
24,2,3.41,2.14,2.67,3.11,7.81,247,41,4.92,Medium,Yes,Moderate,0,1.5099999999999998,0.1900000000000004,72.43401759530792
26,0,11.07,3.3,2.48,4.63,7.52,92,87,13.94,High,Yes,Moderate,1,2.869999999999999,0.4800000000000004,8.310749774164409
20,0,7.21,1.94,1.51,5.6,8.15,137,70,9.62,Medium,Yes,Mild,0,2.4099999999999993,-0.15000000000000036,19.00138696255201
24,1,9.21,3.34,0.76,5.51,7.93,170,66,11.01,Low,No,Severe,1,1.799999999999999,0.07000000000000028,18.45819761129207
25,2,3.03,5.44,2.1,4.56,5.75,48,35,4.53,Medium,No,Severe,1,1.5000000000000004,2.25,15.841584158415843
23,2,9.53,1.59,2.76,2.74,8.14,72,74,12.34,Medium,Yes,Moderate,1,2.8100000000000005,-0.14000000000000057,7.555089192025184
33,1,10.29,4.8,0.41,0.91,6.05,73,163,11.25,High,Yes,Moderate,1,0.9600000000000009,1.9500000000000002,7.094266277939748
20,1,4.8,3.18,1.63,4.08,5.6,99,33,7.58,Medium,No,Mild,0,2.7800000000000002,2.4000000000000004,20.625
22,2,7.6,2.2,3.98,3.1,6.36,196,79,9.43,Low,Yes,Moderate,1,1.83,1.6399999999999997,25.789473684210527
18,2,5.23,0.98,1.92,0.91,6.89,191,77,6.84,High,Yes,Mild,0,1.6099999999999994,1.1100000000000003,36.52007648183556
25,0,11.48,5.98,3.11,5.41,8.84,222,62,13.95,High,Yes,Severe,1,2.469999999999999,-0.8399999999999999,19.337979094076655
29,1,5.25,2.24,3.31,2.82,6.82,58,77,8.12,Low,Yes,Mild,0,2.869999999999999,1.1799999999999997,11.047619047619047
27,2,10.33,2.78,3.44,0.97,6.44,247,55,11.41,Low,No,Severe,1,1.08,1.5599999999999996,23.910939012584706
18,0,3.58,3.67,1.54,0.71,4.88,200,34,6.2,High,Yes,Mild,0,2.62,3.12,55.865921787709496
32,2,3.95,5.91,3.46,0.7,7.03,213,122,4.77,High,No,Severe,1,0.8199999999999994,0.9699999999999998,53.92405063291139
28,0,6.62,1.68,1.79,4.06,7.0,199,32,8.32,Low,Yes,Moderate,1,1.7000000000000002,1.0,30.060422960725074
31,0,3.23,2.79,3.03,3.86,7.43,104,178,3.9,Low,No,Moderate,0,0.6699999999999999,0.5700000000000003,32.19814241486068
29,0,9.95,2.1,2.79,3.77,5.63,76,121,11.46,High,Yes,Moderate,1,1.5100000000000016,2.37,7.63819095477387
29,2,6.75,0.97,3.44,2.0,5.5,143,130,8.45,Medium,No,Mild,0,1.6999999999999993,2.5,21.185185185185187
26,0,11.68,3.28,1.66,3.45,7.57,225,146,14.46,Low,No,Severe,1,2.780000000000001,0.4299999999999997,19.263698630136986
35,1,10.89,5.47,0.76,3.91,8.95,29,87,11.72,Medium,No,Moderate,1,0.8300000000000001,-0.9499999999999993,2.662993572084481
29,1,10.49,2.64,2.56,1.35,8.94,227,147,11.42,Medium,Yes,Severe,1,0.9299999999999997,-0.9399999999999995,21.63965681601525
18,1,11.66,2.91,1.64,4.7,7.15,20,72,14.25,High,Yes,Severe,1,2.59,0.8499999999999996,1.7152658662092624
33,1,5.3,3.94,1.75,5.41,6.97,22,146,7.63,Medium,No,Moderate,0,2.33,1.0300000000000002,4.150943396226415
34,2,6.72,5.19,2.46,3.76,8.63,20,141,9.34,High,Yes,Moderate,1,2.62,-0.6300000000000008,2.9761904761904763
20,0,5.11,3.92,0.13,4.22,8.07,170,89,6.06,Low,Yes,Mild,0,0.9499999999999993,-0.07000000000000028,33.268101761252446
32,0,6.28,2.26,1.21,2.58,7.36,162,33,9.21,High,No,Mild,0,2.9300000000000006,0.6399999999999997,25.796178343949045
30,1,3.53,5.39,3.96,3.13,6.86,180,87,4.32,High,No,Moderate,1,0.7900000000000005,1.1399999999999997,50.991501416430594
31,0,11.35,5.05,1.63,5.86,7.53,37,102,12.33,Low,No,Severe,1,0.9800000000000004,0.46999999999999975,3.2599118942731278
18,1,10.24,1.4,1.17,2.56,7.2,199,166,10.97,Low,No,Moderate,1,0.7300000000000004,0.7999999999999998,19.43359375
30,1,10.8,5.86,1.31,2.33,8.06,87,115,13.26,Medium,Yes,Severe,1,2.459999999999999,-0.0600000000000005,8.055555555555555
31,2,3.19,1.57,3.48,3.51,8.16,99,170,5.45,Medium,No,Mild,0,2.2600000000000002,-0.16000000000000014,31.03448275862069
19,0,7.92,4.8,3.75,4.97,5.02,139,96,9.71,Low,No,Moderate,1,1.790000000000001,2.9800000000000004,17.550505050505052
18,0,4.74,5.9,3.75,3.4,5.67,46,50,7.24,Medium,Yes,Moderate,1,2.5,2.33,9.70464135021097
19,2,10.79,1.37,2.97,3.84,8.46,173,180,13.01,Medium,Yes,Moderate,1,2.2200000000000006,-0.46000000000000085,16.033364226135312
23,1,3.76,1.59,3.97,4.42,5.99,132,170,5.79,Low,Yes,Mild,0,2.0300000000000002,2.01,35.1063829787234
28,0,6.61,4.8,3.41,3.56,5.09,83,29,8.06,Low,No,Severe,1,1.4500000000000002,2.91,12.556732223903177
34,0,11.78,2.93,0.29,4.25,4.99,221,28,12.99,Low,No,Severe,1,1.2100000000000009,3.01,18.760611205432937
33,2,11.59,5.98,2.42,4.92,7.45,184,66,13.95,High,Yes,Severe,1,2.3599999999999994,0.5499999999999998,15.875754961173426
30,0,7.31,3.07,2.36,3.09,5.98,135,164,10.26,Low,Yes,Moderate,1,2.95,2.0199999999999996,18.467852257181942
26,2,9.03,5.57,2.15,3.94,7.59,250,91,10.04,High,Yes,Severe,1,1.0099999999999998,0.41000000000000014,27.685492801771872
32,2,6.63,2.03,0.48,4.21,6.24,89,154,8.43,High,No,Mild,0,1.7999999999999998,1.7599999999999998,13.423831070889895
33,2,7.66,1.78,3.65,5.93,5.84,158,76,8.97,Low,No,Mild,0,1.3100000000000005,2.16,20.626631853785902
27,2,10.11,1.93,1.12,3.02,6.54,112,91,11.29,High,Yes,Severe,1,1.1799999999999997,1.46,11.078140454995054
31,2,3.57,3.81,1.01,5.05,5.23,141,85,6.33,Medium,No,Moderate,0,2.7600000000000002,2.7699999999999996,39.49579831932773
25,0,8.5,5.62,1.53,0.54,6.52,63,158,11.35,Low,Yes,Severe,1,2.8499999999999996,1.4800000000000004,7.411764705882353
34,2,11.55,3.85,0.46,5.47,7.02,185,110,13.39,Medium,No,Moderate,1,1.8399999999999999,0.9800000000000004,16.017316017316016
33,2,6.22,1.08,2.3,4.2,5.47,225,168,8.29,Medium,No,Moderate,1,2.0699999999999994,2.5300000000000002,36.17363344051447
33,0,9.22,2.17,2.71,2.67,5.6,215,137,11.66,Low,No,Moderate,1,2.4399999999999995,2.4000000000000004,23.318872017353577
31,1,9.58,4.54,3.4,2.76,6.32,79,72,11.99,Medium,Yes,Moderate,1,2.41,1.6799999999999997,8.24634655532359
18,0,11.45,1.28,3.2,1.21,7.58,177,147,13.0,Low,No,Severe,1,1.5500000000000007,0.41999999999999993,15.458515283842797
29,0,10.28,2.02,1.95,0.67,5.91,120,91,11.45,Low,No,Severe,1,1.17,2.09,11.673151750972764
21,2,4.19,4.09,1.52,0.77,6.93,28,34,6.44,High,Yes,Severe,1,2.25,1.0700000000000003,6.6825775656324575
23,2,7.79,5.54,3.16,3.74,8.2,110,78,10.44,Medium,Yes,Severe,1,2.6499999999999995,-0.1999999999999993,14.120667522464698
29,1,6.59,2.84,1.68,0.72,8.67,173,58,9.28,Low,Yes,Moderate,1,2.6899999999999995,-0.6699999999999999,26.251896813353568
27,0,3.13,2.0,3.81,5.6,7.37,103,146,5.35,High,Yes,Mild,0,2.2199999999999998,0.6299999999999999,32.9073482428115
34,1,6.76,5.15,2.61,1.46,6.52,206,161,9.12,Low,Yes,Moderate,1,2.3599999999999994,1.4800000000000004,30.47337278106509
28,1,6.92,5.13,1.24,1.35,4.92,88,80,9.41,Medium,No,Severe,1,2.49,3.08,12.716763005780347
31,1,10.82,4.45,3.78,5.36,8.29,203,108,11.45,Medium,No,Moderate,1,0.629999999999999,-0.28999999999999915,18.76155268022181
24,1,3.7,2.19,2.55,5.66,8.96,247,77,5.87,High,No,Mild,0,2.17,-0.9600000000000009,66.75675675675676
24,2,5.3,6.0,1.48,5.41,6.13,129,31,6.12,High,Yes,Moderate,1,0.8200000000000003,1.87,24.339622641509436
26,0,9.64,2.76,2.7,2.9,5.86,33,34,12.32,High,Yes,Moderate,1,2.6799999999999997,2.1399999999999997,3.4232365145228214
24,2,10.45,5.9,1.36,4.98,5.68,66,102,12.52,Medium,Yes,Severe,1,2.0700000000000003,2.3200000000000003,6.315789473684211
18,1,7.47,5.94,0.34,4.67,8.02,149,87,10.39,Medium,No,Moderate,1,2.920000000000001,-0.019999999999999574,19.946452476572958
26,1,9.97,3.05,1.09,0.99,8.41,101,19,11.41,High,Yes,Severe,1,1.4399999999999995,-0.41000000000000014,10.130391173520561
29,1,9.04,2.23,1.08,4.42,4.85,35,117,11.08,High,No,Moderate,1,2.040000000000001,3.1500000000000004,3.871681415929204
29,0,9.94,3.0,2.56,1.36,5.57,20,74,10.74,High,No,Severe,1,0.8000000000000007,2.4299999999999997,2.012072434607646
25,2,11.69,3.78,1.0,5.41,7.91,160,19,13.91,Medium,Yes,Moderate,1,2.2200000000000006,0.08999999999999986,13.686911890504705
23,2,10.02,4.52,0.84,3.66,8.7,32,135,11.92,Low,Yes,Severe,1,1.9000000000000004,-0.6999999999999993,3.193612774451098
24,1,8.24,5.17,0.96,1.99,7.79,181,68,11.1,High,Yes,Severe,1,2.8599999999999994,0.20999999999999996,21.966019417475728
18,0,11.04,4.25,3.08,2.52,6.06,205,112,13.59,High,No,Severe,1,2.5500000000000007,1.9400000000000004,18.568840579710148
30,1,10.17,4.53,1.77,4.3,8.25,227,73,12.16,High,No,Moderate,1,1.9900000000000002,-0.25,22.32055063913471
18,0,8.21,2.43,3.88,3.28,6.09,133,155,9.81,Low,Yes,Severe,1,1.5999999999999996,1.9100000000000001,16.19975639464068
23,2,9.53,5.07,0.97,2.95,5.39,194,33,11.43,High,No,Severe,1,1.9000000000000004,2.6100000000000003,20.356768100734524
34,2,5.63,4.66,2.54,4.52,8.25,212,89,6.98,Medium,Yes,Severe,1,1.3500000000000005,-0.25,37.65541740674956
30,1,8.76,0.52,0.84,1.36,4.95,156,178,10.53,Medium,No,Severe,1,1.7699999999999996,3.05,17.808219178082194
35,0,10.84,4.15,0.14,2.38,8.92,52,26,11.97,High,Yes,Severe,1,1.1300000000000008,-0.9199999999999999,4.797047970479705
24,2,8.23,3.98,3.3,5.56,5.63,146,63,10.26,Low,Yes,Severe,1,2.0299999999999994,2.37,17.739975698663425
26,1,10.42,4.78,0.05,3.13,7.36,166,138,11.12,High,Yes,Moderate,1,0.6999999999999993,0.6399999999999997,15.930902111324377
23,0,3.52,1.58,1.59,5.5,7.25,186,33,5.86,High,No,Moderate,0,2.3400000000000003,0.75,52.84090909090909
20,1,11.81,4.77,1.57,4.14,5.74,36,22,13.53,High,Yes,Severe,1,1.7199999999999989,2.26,3.048264182895851
32,1,6.07,2.52,3.95,4.39,6.95,47,64,6.6,Low,Yes,Moderate,1,0.5299999999999994,1.0499999999999998,7.742998352553542
34,2,4.99,1.0,0.63,3.63,4.71,234,141,6.23,High,No,Mild,0,1.2400000000000002,3.29,46.8937875751503
26,1,4.9,0.71,1.51,4.92,5.17,239,75,5.64,Medium,Yes,Moderate,0,0.7399999999999993,2.83,48.77551020408163
27,0,6.44,4.57,3.94,3.11,4.67,32,115,7.09,Medium,Yes,Severe,1,0.6499999999999995,3.33,4.968944099378882
34,0,7.78,3.9,0.29,1.17,5.03,35,132,8.68,High,Yes,Moderate,1,0.8999999999999995,2.9699999999999998,4.4987146529562985
