age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category,attention_score,attention_category,addiction_level_num,NDI,dependency_category,attention_inverse,Aggression_Risk,Aggression_Category,Wellbeing_Score,Wellbeing_Category,Cluster,User_Segment,Recommendation
23,2,3.43,3.73,4.0,2.45,5.0,132,115,5.3,Low,Yes,Mild,0,1.87,3.0,38.48396501457726,1.87,48.97689754689754,Moderate,71.55693073593073,High,1,38.97226613965744,Moderate,28.443069264069266,41.62286395071394,Moderate,60.18497201351625,Average,0,Healthy,Improve sleep schedule
31,2,4.5,5.81,3.4,4.68,6.65,78,49,5.7,High,Yes,Moderate,1,1.2000000000000002,1.3499999999999996,17.333333333333332,1.2000000000000002,48.98398268398269,Moderate,68.3848051948052,Moderate,2,26.03820816864296,Low,31.615194805194804,37.37645126877174,Moderate,64.10533656340154,Average,2,High-Risk,Improve sleep schedule
27,1,5.15,1.86,3.86,4.63,6.14,209,58,6.87,High,No,Moderate,0,1.7199999999999998,1.8600000000000003,40.582524271844655,1.7199999999999998,39.70150072150072,Moderate,75.40954978354978,High,2,48.96541501976284,Moderate,24.590450216450225,41.08465328319108,Moderate,62.881708758258526,Average,0,Healthy,Improve sleep schedule
35,1,5.07,5.78,1.18,4.67,8.69,193,74,6.77,Medium,No,Severe,1,1.6999999999999993,0.0,38.06706114398422,1.6999999999999993,39.8,Moderate,76.89999999999999,High,3,57.29123847167325,Moderate,23.10000000000001,44.08894800249197,Moderate,63.73841010529155,Average,0,Healthy,Maintain current habits
26,0,4.39,4.52,3.03,4.56,4.59,77,21,6.2,High,No,Moderate,1,1.8100000000000005,3.41,17.53986332574032,1.8100000000000005,55.97899711399711,Moderate,65.63130086580085,Moderate,2,19.7633069828722,Low,34.36869913419915,38.263799880053696,Moderate,60.59240960265848,Average,0,Healthy,Improve sleep schedule
35,2,6.7,1.85,0.51,4.07,6.82,227,20,8.03,Low,No,Moderate,1,1.3299999999999992,1.1799999999999995,33.88059701492537,1.3299999999999992,31.86310966810966,Low,79.51606709956711,High,2,46.22727272727272,Moderate,20.48393290043289,35.42487598128593,Moderate,68.14985677019529,Average,2,High-Risk,Improve sleep schedule
21,0,6.01,0.65,1.26,3.56,8.6,139,139,6.94,Low,Yes,Moderate,1,0.9300000000000006,0.0,23.12811980033278,0.9300000000000006,17.257373737373737,Low,90.80278787878788,High,2,56.92839262187087,Moderate,9.197212121212118,30.172794329856977,Low,75.61489525544022,Excellent,2,High-Risk,Maintain current habits
27,1,5.31,3.65,0.93,1.09,4.82,51,139,8.16,High,Yes,Moderate,0,2.8500000000000005,3.18,9.6045197740113,2.8500000000000005,53.19794372294372,Moderate,69.05561688311688,Moderate,2,42.37042160737812,Moderate,30.94438311688312,45.62720747556829,Moderate,56.91903369138827,Average,0,Healthy,Improve sleep schedule
26,0,6.21,3.4,3.56,4.28,8.62,155,116,7.53,Medium,Yes,Moderate,1,1.3200000000000005,0.0,24.9597423510467,1.3200000000000005,37.84515151515152,Moderate,75.11645454545454,High,2,54.81772068511198,Moderate,24.88354545454545,43.09849566492755,Moderate,64.26532999808695,Average,0,Healthy,Maintain current habits
26,1,8.39,2.73,3.78,2.93,5.49,116,29,10.81,Medium,No,Moderate,1,2.42,2.51,13.825983313468416,2.42,62.5703318903319,Moderate,55.90890043290044,Moderate,2,34.06172595520422,Moderate,44.09109956709956,50.88898579201101,Moderate,52.17439409744467,Average,0,Healthy,Improve sleep schedule
18,0,8.02,3.49,0.77,3.34,5.45,183,54,9.41,Low,No,Moderate,1,1.3900000000000006,2.55,22.81795511221945,1.3900000000000006,53.16955988455988,Moderate,62.75413203463204,Moderate,2,48.943741765480894,Moderate,37.24586796536796,51.148905795275056,Moderate,53.522765416862214,Average,0,Healthy,Improve sleep schedule
24,2,8.23,4.76,0.47,0.6,6.28,218,99,9.94,Medium,No,Moderate,1,1.709999999999999,1.7199999999999998,26.48845686512758,1.709999999999999,55.54609668109668,Moderate,60.98117099567101,Moderate,2,64.16528326745717,Moderate,39.01882900432899,59.321490194353856,Moderate,48.95654694578262,Average,1,At-Risk,Improve sleep schedule
31,0,6.77,2.09,2.24,0.78,7.5,45,124,7.76,Medium,Yes,Moderate,1,0.9900000000000002,0.5,6.646971935007386,0.9900000000000002,32.305526695526694,Low,77.45834199134198,High,2,40.7088932806324,Moderate,22.54165800865802,34.06596529037282,Moderate,69.40944747383851,Average,2,High-Risk,Maintain current habits
22,1,5.35,4.06,0.27,2.36,6.69,246,83,6.24,High,Yes,Moderate,1,0.8900000000000006,1.3099999999999996,45.98130841121496,0.8900000000000006,35.041421356421345,Moderate,78.29257359307358,High,2,60.23221343873517,Moderate,21.707426406926416,43.11517068831992,Moderate,62.90369844782171,Average,0,Healthy,Improve sleep schedule
24,1,11.61,4.7,1.43,3.8,5.11,198,116,12.21,High,No,Moderate,1,0.6000000000000014,2.89,17.054263565891475,0.6000000000000014,73.06352813852813,High,41.925941558441565,Moderate,2,70.36119894598154,High,58.07405844155844,76.21252686912204,High,33.91778161333582,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
35,0,10.53,5.34,1.16,5.26,4.92,85,173,13.05,Medium,No,Severe,1,2.5200000000000014,3.08,8.072174738841406,2.5200000000000014,79.86333333333336,High,41.871,Moderate,3,70.95645586297759,High,58.129,78.85696125634382,High,31.49563130561957,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
26,2,9.55,1.61,3.48,2.97,6.58,90,165,12.43,Low,No,Severe,1,2.879999999999999,1.42,9.424083769633508,2.879999999999999,56.85196248196248,Moderate,59.01441125541125,Moderate,3,68.38702239789197,High,40.98558874458875,62.441497893243024,Moderate,47.02770359256791,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule
20,2,8.43,2.51,3.17,5.87,6.01,142,130,9.51,Medium,Yes,Moderate,1,1.08,1.99,16.844602609727165,1.08,51.86945887445887,Moderate,61.39416233766235,Moderate,2,59.50915678524373,Moderate,38.60583766233765,55.85153018285146,Moderate,51.18132309820752,Average,0,Healthy,Improve sleep schedule
24,1,9.96,1.88,1.37,1.63,8.54,158,163,10.7,Low,Yes,Severe,1,0.7399999999999984,0.0,15.863453815261042,0.7399999999999984,37.72439393939393,Moderate,70.06768181818181,High,3,78.9939393939394,High,29.93231818181819,55.67654418379233,Moderate,55.97893655424933,Average,0,Healthy,Disable non-essential notifications
33,1,11.7,2.23,2.5,2.03,5.47,141,56,14.21,High,No,Severe,1,2.5100000000000016,2.53,12.051282051282053,2.5100000000000016,70.44411255411255,High,46.496766233766245,Moderate,3,56.61001317523057,Moderate,53.50323376623376,67.39996566126551,High,40.3760042473658,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Practice digital detox
31,0,11.58,3.67,0.4,2.26,6.58,79,120,12.7,Low,Yes,Moderate,1,1.1199999999999992,1.42,6.822107081174439,1.1199999999999992,59.37004329004328,Moderate,52.668987012987,Moderate,2,53.05098814229249,Moderate,47.331012987013,59.37992498679875,Moderate,48.020998904906975,Average,1,At-Risk,Improve sleep schedule
35,2,10.73,2.92,2.22,4.43,6.52,48,52,12.19,Medium,Yes,Moderate,1,1.459999999999999,1.4800000000000004,4.473438956197577,1.459999999999999,58.90825396825397,Moderate,54.00752380952382,Moderate,2,32.492687747035575,Low,45.99247619047618,49.74704851571301,Moderate,54.03459882402959,Average,0,Healthy,Improve sleep schedule
22,0,10.57,3.73,0.47,5.17,7.91,179,179,13.19,High,No,Moderate,1,2.619999999999999,0.0899999999999998,16.93472090823084,2.619999999999999,54.28999278499277,Moderate,59.658002164502165,Moderate,2,79.10019762845849,High,40.34199783549784,65.9157703663529,Moderate,46.527497372457816,Average,1,At-Risk,Disable non-essential notifications
20,2,8.62,2.72,2.55,2.11,7.74,109,158,11.07,Medium,Yes,Severe,1,2.450000000000001,0.2599999999999998,12.645011600928076,2.450000000000001,47.607178932178925,Moderate,66.07284632034633,Moderate,3,68.24347826086957,High,33.92715367965367,56.1585291865139,Moderate,53.58758413290817,Average,0,Healthy,Disable non-essential notifications
25,0,3.56,4.87,0.86,5.45,5.41,155,97,4.98,Medium,No,Moderate,1,1.4200000000000004,2.59,43.53932584269663,1.4200000000000004,42.67141414141414,Moderate,76.30857575757574,High,2,46.3707509881423,Moderate,23.69142424242426,40.610224407977,Moderate,62.26903533309418,Average,0,Healthy,Improve sleep schedule
21,2,6.92,3.92,1.02,3.51,8.65,44,84,9.29,Low,Yes,Mild,0,2.369999999999999,0.0,6.358381502890174,2.369999999999999,40.81989898989899,Moderate,74.9240303030303,High,1,24.821870882740445,Low,25.075969696969693,31.225796320816467,Low,71.27399071876378,Excellent,2,High-Risk,Maintain current habits
26,2,3.33,2.95,1.64,1.32,7.98,51,28,5.65,Medium,Yes,Mild,0,2.3200000000000003,0.0199999999999995,15.315315315315315,2.3200000000000003,23.91398268398268,Low,90.4358051948052,High,1,8.024967061923585,Low,9.564194805194802,11.466897437288395,Low,85.80721785946791,Excellent,2,High-Risk,Maintain current habits
33,1,4.43,2.76,2.96,1.47,7.03,189,99,6.8,Medium,Yes,Mild,0,2.37,0.9699999999999998,42.66365688487585,2.37,36.25669552669552,Moderate,79.93299134199135,High,1,45.918906455862974,Moderate,20.06700865800865,36.64067527954053,Moderate,67.26584093781985,Average,2,High-Risk,Maintain current habits
26,0,5.33,3.74,1.94,5.03,7.2,249,110,6.12,High,No,Moderate,0,0.79,0.7999999999999998,46.71669793621013,0.79,34.369812409812404,Moderate,77.70905627705629,High,2,66.382674571805,High,22.29094372294371,45.79363069236237,Moderate,61.77468426244843,Average,0,Healthy,Disable non-essential notifications
31,1,8.68,5.32,3.97,2.95,8.73,150,133,11.27,High,Yes,Severe,1,2.59,0.0,17.28110599078341,2.59,62.2829797979798,Moderate,56.14010606060608,Moderate,3,69.27957839262187,High,43.85989393939392,65.94035298603167,Moderate,46.25431824225775,Average,1,At-Risk,Disable non-essential notifications
19,1,10.56,2.27,3.9,4.6,5.14,185,166,11.2,Medium,No,Severe,1,0.6399999999999988,2.8600000000000003,17.518939393939394,0.6399999999999988,64.09831168831168,Moderate,48.98050649350649,Moderate,3,84.73899868247695,High,51.01949350649351,76.3162896062604,High,35.41433084853958,Poor,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
35,1,5.91,4.43,0.01,3.99,6.64,77,20,7.05,Low,No,Severe,1,1.1399999999999997,1.3600000000000003,13.028764805414552,1.1399999999999997,39.5367316017316,Moderate,74.81398051948051,High,3,29.58451910408432,Low,25.18601948051949,32.88901211012239,Low,68.34975561807603,Average,2,High-Risk,Improve sleep schedule
19,1,5.64,1.61,0.4,4.25,8.31,139,105,6.51,Low,No,Moderate,0,0.8700000000000001,0.0,24.645390070921987,0.8700000000000001,17.792121212121213,Low,90.54236363636365,High,2,49.099604743083,Moderate,9.457636363636354,27.07965888049049,Low,77.14280900718862,Excellent,2,High-Risk,Maintain current habits
32,1,8.18,4.39,2.75,1.06,6.43,209,98,8.7,Medium,Yes,Severe,1,0.5199999999999996,1.5700000000000005,25.55012224938876,0.5199999999999996,53.752691197691206,Moderate,59.28919264069265,Moderate,3,70.00026350461133,High,40.71080735930735,61.9458089414181,Moderate,47.48666095065001,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule
18,1,9.19,1.66,2.19,1.05,8.59,124,133,10.68,Low,No,Moderate,1,1.4900000000000002,0.0,13.49292709466812,1.4900000000000002,38.7799494949495,Moderate,71.37101515151518,High,2,58.673056653491415,Moderate,28.62898484848482,46.68882603960949,Moderate,61.568381935077475,Average,0,Healthy,Maintain current habits
29,1,5.81,5.73,1.59,5.91,5.54,37,96,7.59,Medium,No,Severe,1,1.7800000000000002,2.46,6.368330464716007,1.7800000000000002,57.85264790764791,Moderate,62.44920562770561,Moderate,3,39.45210803689064,Moderate,37.55079437229439,48.79645503428909,Moderate,54.60170984887821,Average,0,Healthy,Improve sleep schedule
28,2,6.77,5.04,1.54,3.07,8.51,60,26,8.98,Medium,Yes,Severe,1,2.210000000000001,0.0,8.862629246676514,2.210000000000001,45.98747474747474,Moderate,70.52375757575757,High,3,29.7036231884058,Low,29.47624242424243,37.010719636854255,Moderate,66.67792600264929,Average,2,High-Risk,Maintain current habits
21,1,5.88,4.88,1.4,4.15,5.33,36,75,7.02,High,No,Moderate,1,1.1399999999999997,2.67,6.122448979591836,1.1399999999999997,52.42623376623376,Moderate,65.43212987012987,Moderate,2,27.462055335968376,Low,34.56787012987013,40.44756289666104,Moderate,60.29353501778769,Average,0,Healthy,Improve sleep schedule
22,0,4.39,4.74,0.22,4.98,6.44,132,126,5.9,Medium,No,Moderate,1,1.510000000000001,1.5599999999999996,30.06833712984055,1.510000000000001,38.18256854256854,Moderate,78.44522943722943,High,2,50.40559947299077,Moderate,21.55477056277057,39.88678032459273,Moderate,64.36378975223964,Average,2,High-Risk,Improve sleep schedule
25,1,9.62,1.48,0.63,5.84,5.01,240,120,12.56,Medium,Yes,Severe,1,2.9400000000000013,2.99,24.94802494802495,2.9400000000000013,58.61970418470419,Moderate,59.66908874458875,Moderate,3,81.78432147562582,High,40.33091125541125,68.578093370114,High,41.61222227655831,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule; Practice digital detox
23,0,11.51,3.25,1.74,0.9,6.98,23,108,13.4,Low,Yes,Moderate,1,1.8900000000000008,1.0199999999999996,1.998262380538662,1.8900000000000008,61.33301587301586,Moderate,51.92009523809524,Moderate,2,41.867127799736494,Moderate,48.07990476190476,55.538530570522205,Moderate,50.51856945764898,Average,1,At-Risk,Improve sleep schedule
32,1,5.02,1.14,1.51,4.94,8.36,213,158,6.48,Medium,No,Mild,0,1.4600000000000009,0.0,42.43027888446216,1.4600000000000009,18.379646464646463,Low,91.60110606060606,High,1,63.0695652173913,Moderate,8.398893939393943,32.881856962451685,Low,73.69922861417419,Excellent,2,High-Risk,Maintain current habits
31,2,3.99,1.16,1.76,5.96,6.07,113,142,4.51,Low,No,Moderate,0,0.5199999999999996,1.93,28.32080200501253,0.5199999999999996,22.358571428571427,Low,88.50242857142858,High,2,50.24156785243742,Moderate,11.49757142857142,30.03048246868937,Low,72.47819977349482,Excellent,2,High-Risk,Improve sleep schedule
30,0,7.78,5.39,1.07,1.01,7.98,107,165,9.74,High,No,Moderate,1,1.96,0.0199999999999995,13.753213367609254,1.96,49.44544733044733,Moderate,65.40136580086579,Moderate,2,60.52397891963109,Moderate,34.59863419913421,53.740917373138686,Moderate,55.073114517750895,Average,0,Healthy,Maintain current habits
35,0,6.57,1.33,1.6,2.23,4.61,118,180,7.54,High,No,Mild,0,0.9699999999999998,3.39,17.960426179604262,0.9699999999999998,42.907489177489175,Moderate,71.57775324675323,High,1,55.86304347826086,Moderate,28.422246753246768,46.81848360575195,Moderate,57.16107244313871,Average,0,Healthy,Improve sleep schedule
20,2,7.34,4.69,2.35,4.65,7.63,112,34,10.0,Low,No,Severe,1,2.66,0.3700000000000001,15.258855585831062,2.66,52.552518037518034,Moderate,64.5692445887446,Moderate,3,40.26363636363636,Moderate,35.430755411255404,46.402392595962986,Moderate,58.84955770512215,Average,0,Healthy,Maintain current habits
28,2,4.96,5.09,0.69,4.91,5.7,242,79,7.48,Medium,Yes,Moderate,1,2.5200000000000005,2.3,48.79032258064516,2.5200000000000005,51.433715728715725,Moderate,69.87488528138529,Moderate,2,58.1250329380764,Moderate,30.12511471861471,51.486876946692576,Moderate,54.45599852261749,Average,0,Healthy,Improve sleep schedule
33,2,6.81,1.38,0.79,1.98,7.93,121,85,9.02,Low,No,Mild,0,2.21,0.0700000000000002,17.76798825256975,2.21,28.031666666666663,Low,83.07549999999999,High,1,36.56805006587614,Moderate,16.92450000000001,28.39392691678352,Low,74.27203428264056,Excellent,2,High-Risk,Maintain current habits
31,1,9.93,1.87,3.25,1.2,7.54,86,130,10.53,High,Yes,Moderate,1,0.5999999999999996,0.4599999999999999,8.66062437059416,0.5999999999999996,44.33084415584416,Moderate,63.375746753246766,Moderate,2,53.48741765480896,Moderate,36.624253246753234,49.77959467857775,Moderate,57.30559025426453,Average,0,Healthy,Maintain current habits
26,0,7.75,1.09,2.33,2.94,7.27,157,84,8.36,High,No,Mild,0,0.6099999999999994,0.7300000000000004,20.258064516129032,0.6099999999999994,31.590468975468973,Low,76.13785930735929,High,1,43.40085638998683,Moderate,23.862140692640708,35.54579403904778,Moderate,68.20170016448601,Average,2,High-Risk,Maintain current habits
27,2,7.98,4.7,3.46,4.5,7.8,50,49,10.72,High,Yes,Severe,1,2.74,0.2000000000000001,6.265664160401002,2.74,57.210432900432906,Moderate,59.90687012987012,Moderate,3,35.07733860342556,Moderate,40.09312987012988,47.76228387954136,Moderate,57.289642511236494,Average,0,Healthy,Maintain current habits
25,0,3.07,0.58,3.41,2.28,6.94,171,170,5.75,Medium,Yes,Moderate,0,2.68,1.0599999999999996,55.700325732899024,2.68,23.93800144300144,Low,91.21359956709958,High,2,63.47371541501975,Moderate,8.786400432900422,35.15378946128533,Moderate,70.35176800718276,Excellent,2,High-Risk,Improve sleep schedule
18,2,4.73,2.05,3.36,2.37,4.65,234,43,6.97,Low,No,Mild,0,2.24,3.35,49.47145877378435,2.24,48.27608946608946,Moderate,71.48717316017316,High,1,41.38794466403162,Moderate,28.512826839826843,42.45504232052027,Moderate,59.38128430064521,Average,0,Healthy,Improve sleep schedule
25,1,6.07,4.03,2.88,4.12,8.15,171,166,6.67,Low,Yes,Moderate,1,0.5999999999999996,0.0,28.17133443163097,0.5999999999999996,35.58434343434344,Moderate,75.03469696969697,High,2,67.62523056653491,High,24.96530303030304,47.89339999597747,Moderate,61.05526711961962,Average,0,Healthy,Disable non-essential notifications
21,0,6.7,2.78,1.21,0.62,5.12,182,34,7.6,Medium,No,Moderate,1,0.8999999999999995,2.88,27.16417910447761,0.8999999999999995,45.8346681096681,Moderate,69.01459956709957,Moderate,2,42.349143610013165,Moderate,30.98540043290044,43.07636980877375,Moderate,59.43442864939415,Average,0,Healthy,Improve sleep schedule
26,0,4.3,1.13,2.82,4.48,6.06,154,63,5.79,Low,Yes,Mild,0,1.4900000000000002,1.9400000000000004,35.81395348837209,1.4900000000000002,30.014906204906204,Low,83.72552813852813,High,1,32.73978919631093,Low,16.274471861471866,27.148522379152663,Low,73.0536956941968,Excellent,2,High-Risk,Improve sleep schedule
34,1,10.41,4.81,1.05,5.46,7.76,173,34,13.03,Medium,Yes,Moderate,1,2.619999999999999,0.2400000000000002,16.618635926993274,2.619999999999999,60.88400432900431,Moderate,54.82979870129871,Moderate,2,47.162911725955205,Moderate,45.17020129870129,56.43571144431972,Moderate,51.08999946629953,Average,1,At-Risk,Maintain current habits
25,0,5.02,4.48,1.04,2.88,6.38,195,105,6.76,Low,No,Severe,1,1.7400000000000002,1.62,38.84462151394423,1.7400000000000002,42.7636075036075,Moderate,74.35091774891774,High,3,64.08801054018444,Moderate,25.649082251082262,49.148267197932185,Moderate,57.80453126104674,Average,0,Healthy,Improve sleep schedule
33,2,10.66,5.55,2.53,1.66,5.78,167,174,12.02,Low,No,Moderate,1,1.3599999999999994,2.22,15.666041275797372,1.3599999999999994,75.19414862914863,High,42.1267554112554,Moderate,2,76.3635046113307,High,57.8732445887446,79.46652214044067,High,32.426810222757226,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
30,1,5.62,1.05,1.08,0.72,6.24,244,159,8.31,Low,Yes,Moderate,0,2.6900000000000004,1.7599999999999998,43.41637010676156,2.6900000000000004,34.20603174603175,Moderate,81.63819047619049,High,2,76.49907773386033,High,18.361809523809512,48.44292291997757,Moderate,59.613695221580514,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
18,1,7.25,1.31,1.08,4.5,8.92,145,113,8.39,Low,No,Mild,0,1.1400000000000006,0.0,20.0,1.1400000000000006,25.46959595959596,Low,84.2091212121212,High,1,46.8929512516469,Moderate,15.790878787878796,31.49122155044816,Low,73.71306389084077,Excellent,2,High-Risk,Maintain current habits
